corp_label,entity_type,group,corp_code,corp_name,bsns_year,reprt_code,reprt_nm,accounting_std_inferred,bsis_blce_acntbk_amount,bsis_blce_qota_rt,bsis_blce_qy,corp_cls,frst_acqs_amount,frst_acqs_de,incrs_dcrs_acqs_dsps_amount,incrs_dcrs_acqs_dsps_qy,incrs_dcrs_evl_lstmn,inference_rule,inv_prm,invstmnt_purps,recent_bsns_year_fnnr_sttus_thstrm_ntpf,recent_bsns_year_fnnr_sttus_tot_assets,stlm_dt,trmend_blce_acntbk_amount,trmend_blce_qota_rt,trmend_blce_qy,value_source,source_endpoint,source_params,rcept_no,rcept_no_source,fetched_at,status,call_id,raw_path,raw_sha256,data_age_days
KB손해보험,손보,보험자회사,00120216,KB손해보험,2024,11011,사업보고서,IFRS17,"302,000,000",100.00,"60,000",E,"52,000,000",2012.06.20,0,0,0,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",KB손보CNS,경영,"68,000,000","7,315,000,000",2024-12-31,"302,000,000",100.00,"60,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20250331004034,api_row,2026-08-31T16:01:17+09:00,000,run_20260831_152517_0946,raw/otrCprInvstmntSttus/00120216_2024_11011.json,fe80d72d17acb952c7ac62f15d524e76c47fa543ee8b72cdaa91625266e08083,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2024,11011,사업보고서,IFRS17,"10,621,000,000",6.24,"67,000",E,"6,700,000,000",2012.11.28,0,0,"828,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",(주)카이트제삼호위탁관리부동산투자회사,투자,"4,480,000,000","219,157,000,000",2024-12-31,"11,449,000,000",6.24,"67,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20250331004034,api_row,2026-08-31T16:01:17+09:00,000,run_20260831_152517_0946,raw/otrCprInvstmntSttus/00120216_2024_11011.json,fe80d72d17acb952c7ac62f15d524e76c47fa543ee8b72cdaa91625266e08083,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2024,11011,사업보고서,IFRS17,"2,910,000,000",13.04,"3,754,198",E,"1,500,000,000",2013.07.23,"-2,910,000,000","-3,754,198",0,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",KTB 해외진출 Platform 펀드,투자,"52,009,000,000",0,2024-12-31,0,0.00,0,api,otrCprInvstmntSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20250331004034,api_row,2026-08-31T16:01:17+09:00,000,run_20260831_152517_0946,raw/otrCprInvstmntSttus/00120216_2024_11011.json,fe80d72d17acb952c7ac62f15d524e76c47fa543ee8b72cdaa91625266e08083,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2024,11011,사업보고서,IFRS17,"14,109,000,000",10.42,"5,836,954",E,"25,546,000,000",2006.09.12,"-1,316,000,000",0,"-343,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",신한인프라포트폴리오투융자회사,투자,"1,839,000,000","119,675,000,000",2024-12-31,"12,450,000,000",10.42,"5,836,954",api,otrCprInvstmntSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20250331004034,api_row,2026-08-31T16:01:17+09:00,000,run_20260831_152517_0946,raw/otrCprInvstmntSttus/00120216_2024_11011.json,fe80d72d17acb952c7ac62f15d524e76c47fa543ee8b72cdaa91625266e08083,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2024,11011,사업보고서,IFRS17,"13,271,000,000",2.10,"7,208,513",E,"5,864,000,000",2013.12.26,"-708,000,000","-384,708","1,436,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",Partners Group Direct Investment 2012,투자,"56,223,000,000","428,938,000,000",2024-12-31,"13,999,000,000",1.99,"6,823,805",api,otrCprInvstmntSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20250331004034,api_row,2026-08-31T16:01:17+09:00,000,run_20260831_152517_0946,raw/otrCprInvstmntSttus/00120216_2024_11011.json,fe80d72d17acb952c7ac62f15d524e76c47fa543ee8b72cdaa91625266e08083,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2024,11011,사업보고서,IFRS17,"20,266,000,000",0.18,"9,360,316",E,"8,709,000,000",2014.01.22,"-958,000,000","-331,262","-898,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","Clayton, Dubilier & Rice Fund IX, L.P",투자,"-5,888,000,000","6,022,180,000,000",2024-12-31,"18,409,000,000",0.17,"9,029,054",api,otrCprInvstmntSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20250331004034,api_row,2026-08-31T16:01:17+09:00,000,run_20260831_152517_0946,raw/otrCprInvstmntSttus/00120216_2024_11011.json,fe80d72d17acb952c7ac62f15d524e76c47fa543ee8b72cdaa91625266e08083,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2024,11011,사업보고서,IFRS17,"6,280,000,000",5.30,"8,904,607",E,"7,106,000,000",2014.04.18,"-959,000,000","-1,438,321","-1,119,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",STIC PRIVATE EQUITY FUND III L.P.,투자,"-24,933,000,000","82,838,000,000",2024-12-31,"4,202,000,000",4.45,"7,466,286",api,otrCprInvstmntSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20250331004034,api_row,2026-08-31T16:01:17+09:00,000,run_20260831_152517_0946,raw/otrCprInvstmntSttus/00120216_2024_11011.json,fe80d72d17acb952c7ac62f15d524e76c47fa543ee8b72cdaa91625266e08083,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2024,11011,사업보고서,IFRS17,"29,718,000,000",0.48,"124,653",E,"30,000,000,000",2021.06.30,0,0,"1,689,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",키움증권,투자,"629,931,000,000","50,913,189,000,000",2024-12-31,"31,407,000,000",0.49,"124,653",api,otrCprInvstmntSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20250331004034,api_row,2026-08-31T16:01:17+09:00,000,run_20260831_152517_0946,raw/otrCprInvstmntSttus/00120216_2024_11011.json,fe80d72d17acb952c7ac62f15d524e76c47fa543ee8b72cdaa91625266e08083,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2024,11011,사업보고서,IFRS17,"866,000,000",0.01,"10,080",E,"11,194,000,000",2003.03.31,0,0,"-140,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",LG,투자,"569,284,000,000","9,992,691,000,000",2024-12-31,"726,000,000",0.01,"10,080",api,otrCprInvstmntSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20250331004034,api_row,2026-08-31T16:01:17+09:00,000,run_20260831_152517_0946,raw/otrCprInvstmntSttus/00120216_2024_11011.json,fe80d72d17acb952c7ac62f15d524e76c47fa543ee8b72cdaa91625266e08083,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2024,11011,사업보고서,IFRS17,"7,374,000,000",0.19,"180,300",E,"3,393,000,000",2004.08.05,0,0,"-288,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",GS,투자,"438,462,000,000","6,900,467,000,000",2024-12-31,"7,086,000,000",0.19,"180,300",api,otrCprInvstmntSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20250331004034,api_row,2026-08-31T16:01:17+09:00,000,run_20260831_152517_0946,raw/otrCprInvstmntSttus/00120216_2024_11011.json,fe80d72d17acb952c7ac62f15d524e76c47fa543ee8b72cdaa91625266e08083,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2024,11011,사업보고서,IFRS17,"999,000,000",4.02,"1,276,646",E,"1,500,000,000",1998.10.17,0,0,"572,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",에이케이플라자주식회사,투자,"-52,197,000,000","721,587,000,000",2024-12-31,"1,570,000,000",4.02,"1,276,646",api,otrCprInvstmntSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20250331004034,api_row,2026-08-31T16:01:17+09:00,000,run_20260831_152517_0946,raw/otrCprInvstmntSttus/00120216_2024_11011.json,fe80d72d17acb952c7ac62f15d524e76c47fa543ee8b72cdaa91625266e08083,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2024,11011,사업보고서,IFRS17,"5,214,000,000",5.00,"541,280",E,"5,000,000",2007.03.22,0,0,"-604,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",태영그레인터미널(주),투자,"9,026,000,000","68,190,000,000",2024-12-31,"4,610,000,000",5.00,"541,280",api,otrCprInvstmntSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20250331004034,api_row,2026-08-31T16:01:17+09:00,000,run_20260831_152517_0946,raw/otrCprInvstmntSttus/00120216_2024_11011.json,fe80d72d17acb952c7ac62f15d524e76c47fa543ee8b72cdaa91625266e08083,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2024,11011,사업보고서,IFRS17,"7,653,000,000",0.25,"171,474",E,"3,271,000,000",1999.06.24,0,0,"139,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",서울보증보험,투자,"127,860,000,000","9,222,902,000,000",2024-12-31,"7,791,000,000",0.25,"171,474",api,otrCprInvstmntSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20250331004034,api_row,2026-08-31T16:01:17+09:00,000,run_20260831_152517_0946,raw/otrCprInvstmntSttus/00120216_2024_11011.json,fe80d72d17acb952c7ac62f15d524e76c47fa543ee8b72cdaa91625266e08083,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2024,11011,사업보고서,IFRS17,"1,385,000,000",3.11,"500,000",E,"579,000,000",2004.10.14,0,0,"263,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",VIETNAM U.I.C.,투자,"463,781,000,000","16,077,625,000,000",2024-12-31,"1,648,000,000",3.11,"500,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20250331004034,api_row,2026-08-31T16:01:17+09:00,000,run_20260831_152517_0946,raw/otrCprInvstmntSttus/00120216_2024_11011.json,fe80d72d17acb952c7ac62f15d524e76c47fa543ee8b72cdaa91625266e08083,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2024,11011,사업보고서,IFRS17,"592,000,000",15.00,"120,390",E,"602,000,000",2006.09.14,0,0,"-29,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",늘푸른용인배움터(주),투자,"71,000,000","10,811,000,000",2024-12-31,"562,000,000",15.00,"120,390",api,otrCprInvstmntSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20250331004034,api_row,2026-08-31T16:01:17+09:00,000,run_20260831_152517_0946,raw/otrCprInvstmntSttus/00120216_2024_11011.json,fe80d72d17acb952c7ac62f15d524e76c47fa543ee8b72cdaa91625266e08083,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2024,11011,사업보고서,IFRS17,"222,000,000",0.41,"1,211,919",E,"3,967,000,000",2005.10.11,"-222,000,000","-1,211,919",0,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",North Haven Real Estate Fund V Intern,투자,"435,000,000","64,322,000,000",2024-12-31,0,0.00,0,api,otrCprInvstmntSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20250331004034,api_row,2026-08-31T16:01:17+09:00,000,run_20260831_152517_0946,raw/otrCprInvstmntSttus/00120216_2024_11011.json,fe80d72d17acb952c7ac62f15d524e76c47fa543ee8b72cdaa91625266e08083,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2024,11011,사업보고서,IFRS17,"3,111,000,000",2.72,"4,638,716,097",E,"11,080,000,000",2012.09.03,0,0,"-309,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",아이엠엠로즈골드2사모투자전문회사,투자,"-35,000,000","183,575,000,000",2024-12-31,"2,802,000,000",2.72,"4,638,716,097",api,otrCprInvstmntSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20250331004034,api_row,2026-08-31T16:01:17+09:00,000,run_20260831_152517_0946,raw/otrCprInvstmntSttus/00120216_2024_11011.json,fe80d72d17acb952c7ac62f15d524e76c47fa543ee8b72cdaa91625266e08083,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2024,11011,사업보고서,IFRS17,"4,897,000,000",0.13,"6,390,910",E,"513,000,000",2012.09.13,"266,000,000","-238,404","-917,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",BREP VII,투자,"5,191,000,000","239,266,000,000",2024-12-31,"4,246,000,000",0.13,"6,152,506",api,otrCprInvstmntSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20250331004034,api_row,2026-08-31T16:01:17+09:00,000,run_20260831_152517_0946,raw/otrCprInvstmntSttus/00120216_2024_11011.json,fe80d72d17acb952c7ac62f15d524e76c47fa543ee8b72cdaa91625266e08083,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2024,11011,사업보고서,IFRS17,"8,000,000",14.79,"15,000,000,000",E,"15,000,000,000",2013.04.24,"-8,000,000","-15,000,000,000",0,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",엠비케이파트너스 케이씨지뉴인 사모투자전문회사,투자,"4,765,000,000","97,056,000,000",2024-12-31,0,0.00,0,api,otrCprInvstmntSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20250331004034,api_row,2026-08-31T16:01:17+09:00,000,run_20260831_152517_0946,raw/otrCprInvstmntSttus/00120216_2024_11011.json,fe80d72d17acb952c7ac62f15d524e76c47fa543ee8b72cdaa91625266e08083,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2024,11011,사업보고서,IFRS17,"183,000,000",5.72,"1,055,912",E,"3,021,000,000",2014.04.11,0,0,"-168,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",INFRASTRUCTURE DEBT FUND II,투자,"-1,458,000,000","305,000,000",2024-12-31,"15,000,000",5.72,"1,055,912",api,otrCprInvstmntSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20250331004034,api_row,2026-08-31T16:01:17+09:00,000,run_20260831_152517_0946,raw/otrCprInvstmntSttus/00120216_2024_11011.json,fe80d72d17acb952c7ac62f15d524e76c47fa543ee8b72cdaa91625266e08083,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2024,11011,사업보고서,IFRS17,"2,264,000,000",0.35,"2,019,794",E,"1,877,000,000",2014.12.15,"-604,000,000","-390,100","211,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",OAKTREE MEZZANINE FUND IV,투자,"1,411,000,000","26,197,000,000",2024-12-31,"1,870,000,000",0.28,"1,629,694",api,otrCprInvstmntSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20250331004034,api_row,2026-08-31T16:01:17+09:00,000,run_20260831_152517_0946,raw/otrCprInvstmntSttus/00120216_2024_11011.json,fe80d72d17acb952c7ac62f15d524e76c47fa543ee8b72cdaa91625266e08083,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2024,11011,사업보고서,IFRS17,"3,367,000,000",9.34,"3,797,560",E,"789,000,000",2015.01.09,"-1,306,000,000","-1,045,031","200,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",NB-ATHYRIUM OPPORTUNITIES FUND II,투자,"-333,000,000","21,693,000,000",2024-12-31,"2,260,000,000",6.77,"2,752,530",api,otrCprInvstmntSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20250331004034,api_row,2026-08-31T16:01:17+09:00,000,run_20260831_152517_0946,raw/otrCprInvstmntSttus/00120216_2024_11011.json,fe80d72d17acb952c7ac62f15d524e76c47fa543ee8b72cdaa91625266e08083,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2024,11011,사업보고서,IFRS17,"11,881,000,000",4.17,"2,746,553",E,"25,052,000,000",2006.09.18,"-1,446,000,000",0,"368,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",한국비티엘일호투융자회사,투자,"5,055,000,000","241,910,000,000",2024-12-31,"10,802,000,000",4.17,"2,746,553",api,otrCprInvstmntSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20250331004034,api_row,2026-08-31T16:01:17+09:00,000,run_20260831_152517_0946,raw/otrCprInvstmntSttus/00120216_2024_11011.json,fe80d72d17acb952c7ac62f15d524e76c47fa543ee8b72cdaa91625266e08083,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2024,11011,사업보고서,IFRS17,"8,784,000,000",0.78,"612,879,704",E,"2,697,000,000",2015.08.07,"-1,142,000,000","-76,491,900","-1,177,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",ICG SENIOR DEBT PARTNERS II,투자,"17,907,000,000","591,762,000,000",2024-12-31,"6,465,000,000",0.68,"536,387,804",api,otrCprInvstmntSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20250331004034,api_row,2026-08-31T16:01:17+09:00,000,run_20260831_152517_0946,raw/otrCprInvstmntSttus/00120216_2024_11011.json,fe80d72d17acb952c7ac62f15d524e76c47fa543ee8b72cdaa91625266e08083,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2024,11011,사업보고서,IFRS17,"2,970,000,000",3.42,"5,267,035",E,"3,567,000,000",2015.01.12,"-936,000,000","-73,877","-1,624,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",ABAX ASIAN STRUCTURED CREDIT FUND II,투자,"-2,520,000,000","20,070,000,000",2024-12-31,"410,000,000",3.37,"5,193,157",api,otrCprInvstmntSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20250331004034,api_row,2026-08-31T16:01:17+09:00,000,run_20260831_152517_0946,raw/otrCprInvstmntSttus/00120216_2024_11011.json,fe80d72d17acb952c7ac62f15d524e76c47fa543ee8b72cdaa91625266e08083,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2024,11011,사업보고서,IFRS17,"5,966,000,000",1.75,"10,306,190",E,"2,434,000,000",2015.01.26,"-560,000,000","-31,421","2,043,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",HAMILTON LANE CO-INVESTMENT FEEDER FUND III,투자,"1,479,000,000","263,225,000,000",2024-12-31,"7,450,000,000",1.74,"10,274,769",api,otrCprInvstmntSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20250331004034,api_row,2026-08-31T16:01:17+09:00,000,run_20260831_152517_0946,raw/otrCprInvstmntSttus/00120216_2024_11011.json,fe80d72d17acb952c7ac62f15d524e76c47fa543ee8b72cdaa91625266e08083,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2024,11011,사업보고서,IFRS17,"50,390,000,000",1.97,"6,750,000",E,"1,386,000,000",2015.07.10,"-49,955,000,000","-6,450,000","43,711,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",LGT CROWN ASIA-PACIFIC PRIVATE EQUITY FUND III,투자,"-86,704,000,000","900,431,000,000",2024-12-31,"44,146,000,000",0.09,"300,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20250331004034,api_row,2026-08-31T16:01:17+09:00,000,run_20260831_152517_0946,raw/otrCprInvstmntSttus/00120216_2024_11011.json,fe80d72d17acb952c7ac62f15d524e76c47fa543ee8b72cdaa91625266e08083,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2024,11011,사업보고서,IFRS17,"18,337,000,000",0.07,"7,383,255",E,"285,000,000",2015.12.21,"-3,250,000,000","-1,303,760","3,328,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",WARBURG PINCUS PRIVATE EQUITY XII L.P.-,투자,"1,076,000,000","15,210,335,000,000",2024-12-31,"18,415,000,000",0.05,"6,079,495",api,otrCprInvstmntSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20250331004034,api_row,2026-08-31T16:01:17+09:00,000,run_20260831_152517_0946,raw/otrCprInvstmntSttus/00120216_2024_11011.json,fe80d72d17acb952c7ac62f15d524e76c47fa543ee8b72cdaa91625266e08083,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2024,11011,사업보고서,IFRS17,"23,691,000,000",2.97,"14,166,522",E,"6,611,000,000",2016.01.25,"-3,543,000,000","-1,955,490","54,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","PARTNERS GROUP GLOBAL VALUE 2014 (EUR) S.C.A., SICAR",투자,"21,754,000,000","654,774,000,000",2024-12-31,"20,202,000,000",2.56,"12,211,032",api,otrCprInvstmntSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20250331004034,api_row,2026-08-31T16:01:17+09:00,000,run_20260831_152517_0946,raw/otrCprInvstmntSttus/00120216_2024_11011.json,fe80d72d17acb952c7ac62f15d524e76c47fa543ee8b72cdaa91625266e08083,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2024,11011,사업보고서,IFRS17,"23,610,000,000",0.89,"13,653,316",E,"4,559,000,000",2016.01.29,"-5,843,000,000","-3,378,842","1,656,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",ARES CAPITAL EUROPE Ⅲ,투자,"90,100,000,000","1,144,000,000,000",2024-12-31,"19,423,000,000",0.67,"10,274,474",api,otrCprInvstmntSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20250331004034,api_row,2026-08-31T16:01:17+09:00,000,run_20260831_152517_0946,raw/otrCprInvstmntSttus/00120216_2024_11011.json,fe80d72d17acb952c7ac62f15d524e76c47fa543ee8b72cdaa91625266e08083,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2024,11011,사업보고서,IFRS17,"32,754,000,000",1.94,"21,753,617",E,"4,037,000,000",2016.06.27,"-753,000,000",0,"-4,246,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","CIP VI OVERSEAS FEEDER, LTD",투자,"-7,745,000,000","1,313,690,000,000",2024-12-31,"27,754,000,000",1.94,"21,753,617",api,otrCprInvstmntSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20250331004034,api_row,2026-08-31T16:01:17+09:00,000,run_20260831_152517_0946,raw/otrCprInvstmntSttus/00120216_2024_11011.json,fe80d72d17acb952c7ac62f15d524e76c47fa543ee8b72cdaa91625266e08083,0
